code,name,udm,sell_price
LAB988,RAST INHALATORIO,SERVICIO,"2,465.34"
LAB989,RAST LECHE DE VACA,SERVICIO,475.89
LAB990,RAST MONTERREY (REG. INHALATORIO Y ALIMENTICIO),SERVICIO,"5,136.73"
LAB991,RAST PENICILINA G,SERVICIO,558.08
LAB992,RAST PENICILINA V,SERVICIO,558.08
LAB993,RAST SULFA METOXAZOL,SERVICIO,"1,177.47"
LAB994,RAST YEMA DE HUEVO,SERVICIO,287.01
LAB995,RECUENTO CELULAR EN LIQUIDOS,SERVICIO,331.16
LAB996,RENINA,SERVICIO,762.11
LAB997,RENINA DIRECTA,SERVICIO,"2,156.25"
LAB998,RESPERDAL (RISPERIDONA),SERVICIO,"1,594.50"
LAB999,RETICULOCITOS,SERVICIO,90.76
MAT0001,"SERCHA DE ALUMINIO 1""",PIEZA,193.15
MAT002,ABATELENGUAS N/ESTERIL DE MADERA,PIEZA,217.66
MAT0023,INMOVILIZADOR DE HOMBRO DAO SLING,PIEZA,"1,808.10"
MAT006,ACETONA CALISAN 55 ML,PIEZA,56.97
MAT0061,SUTURA ETHIBOND VASC 2,PIEZA,872.16
MAT007,ACIDO URICO,PIEZA,"2,191.04"
MAT008,ACTIVADOR,PIEZA,"4,616.60"
MAT0101,SURGISPON ESPONJA ESTERIL,PIEZA,298.48
MAT011,AEROCHAMBER PLUS INFANTIL  (AMARILLO),PIEZA,511.59
MAT013,AGUA DESIONIZADA 20 LTS. J.C.,PIEZA,295.2
MAT014,AGUA OXIGENADA 480ML,PIEZA,64.59
MAT015,AGUA OXIGENADA PG 250 ML,PIEZA,24.54
MAT016,AGUA OXIGENADA PG 500ML,PIEZA,43.37
MAT017,OPTI CCA CASSETTES GASOMETRO,PIEZA,447.88
MAT0175,SOBRE TAMAÑO CARTA,PIEZA,18.34
MAT018,AGUJA ANEST. WHITACRE 22X3 1/2,PIEZA,168.26
MAT019,AGUJA ANESTECIA SPINOCAN 25X3 1/2 BRAUN REF 4505905,PIEZA,120.64
MAT020,AGUJA DE INYECCION CISTOSCOPICA WILLIAMS MCA COOK,PIEZA,509.11
MAT021,AGUJA ESTIMUPLEX 25,PIEZA,548.73
MAT022,AGUJA ESTIMUPLEX 50,PIEZA,315.48
MAT023,AGUJA HIPODERMICA 18 X 38*,PIEZA,5.89
MAT024,AGUJA HIPODERMICA 20 X 38*,PIEZA,3.66
MAT025,AGUJA HIPODERMICA 21x32*,PIEZA,3.59
MAT026,AGUJA HIPODERMICA 22 X 32,PIEZA,4.26
MAT0261,AGUJA HIPODERMICA 30X13,PIEZA,4
MAT027,AGUJA HIPODERMICA 23x25,PIEZA,3.8
MAT028,AGUJA HIPODERMICA 25x16,PIEZA,5.17
MAT029,AGUJA MAXCORE 18 G X 16 CM MCA BARD,PIEZA,"1,294.02"
MAT030,AGUJA MULTIPLE 22 X 38 C/100 BD,PIEZA,470.83
MAT031,AGUJA P/ANESTECIA 25GX3 1/2 405180 B-D,PIEZA,232.15
MAT032,AGUJA PARA BIOPSIA MCA COOK,PIEZA,"1,294.02"
MAT033,AGUJA QUINCKE LL 22GX7 IN 405149 BD,PIEZA,209.47
MAT034,AGUJA SPINAL  WHITACRE 22 GA X 3.5 0.70MM X 90 MM REF 405010,PIEZA,232.15
MAT035,AGUJA SPINAL NEEDLE 18GA 3.5OIN 1.20X90MM REF405184 BD,PIEZA,193.63
MAT036,AGUJA SPINAL NEEDLE 20GA 3.5 OIN 0.90X90MM RF405182 BD,PIEZA,193.63
MAT037,AGUJA UP UNIPLEX 22GA x 50MM,PIEZA,704.34
MAT038,AGUJA UP UNIPLEX 22GA x80MM,PIEZA,704.34
MAT039,AGUJA VACUTAINER 22G MCA TERUMO,PIEZA,264.83
MAT040,AGUJA WHITACRE 25GA 4.69IN LARGA REF 409442,PIEZA,160.36
MAT041,AIR CAST GEL STANDAR DERECHO,PIEZA,675.68
MAT042,AIR CAST GEL STANDAR IZQUIERDO,PIEZA,675.68
MAT043,ALBUMINA,PIEZA,"1,326.76"
MAT045,ALCOHOL DESNATURALIZADO PROTEC 200ML,PIEZA,42.49
MAT047,ALGODON PLIZADO 300GRS,PIEZA,152.69
MAT048,ALKAZYME ENZIMATICO,PIEZA,472.71
MAT049,ALLIGATOR PINZA 25CM,PIEZA,638.82
MAT050,ALP (FOSFATOSA ALCALINA),PIEZA,"1,887.64"
MAT051,AMYLASA TOTAL,PIEZA,"8,644.44"
MAT053,ANGIOCATH 14GX50MM. B-D (insyte),PIEZA,69.74
MAT055,ANTI A FCO 10ML DIALAB,PIEZA,200.3
MAT056,ANTIDOPING 3 (ANF/THC/COC) I.VIEW,PIEZA,184.72
MAT058,ANTIESTREPTELISINA O ASO 50 PBS,PIEZA,"1,154.56"
MAT060,APLICADOR DE NITRATO DE PLATA,PIEZA,100.51
MAT061,APLICADOR ESTERIL C/PUNTA DE ALGODON,PIEZA,17.23
MAT062,APLICADOR MADERAB C/750,PIEZA,0.6
MAT063,APOSITO   No.1   20x8,PIEZA,36.67
MAT064,APOSITO ESTERIL 20 X 8,PIEZA,36.67
MAT065,AQUA FLAX,PIEZA,841.11
MAT073,AST/GOT (ASTL)TRANSAMINASA OXALACETICA,PIEZA,"2,825.72"
MAT077,AVAGARD CHG 500ML COD9200 3M,MILILITRO,12.56
MAT084,AZUL D CRISIL BRILLANTE P RETI 250 ML,PIEZA,417.3
MAT085,AZUL DE METILENO,PIEZA,"1,040.10"
MAT087,BABY SEBAMED DERMOLIM/BB JABON 100G,PIEZA,183.17
MAT090,BAÑO DE ACIENTO (sediluvio),PIEZA,199.03
MAT096,BATA DESECH P/PAC Y MED,PIEZA,158.24
MAT097,BATA MANGA CORTA NO ESTERIL,PIEZA,57.31
MAT098,BATA P/CIRUJANO EST DESCAR COD 13101,PIEZA,272.08
MAT1000,SONDA FOLEY HEMATURIA 3V G30 FR22,PIEZA,411.54
MAT10000,TEGADERM  7X8.5CM CHG (CLORHEXIDINA) 3M 1660R,PIEZA,353.81
MAT1000010,FLEBOTEK PARA BOMBA 4008340,PIEZA,270.6
MAT1000011,AGUJA ANGULADA CON A LAS 20G 20MM,PIEZA,293.56
MAT1000015,ACCU CHEK GLUCOMETRO ACTIVE,PIEZA,663.77
MAT100004,BOLSA 3000 CC,PIEZA,154.44
MAT100005,BOLSA 1000CC,PIEZA,131.66
MAT100008,CATETER PORTACATH DE 8.5 FRESH BBRAUN,PIEZA,"8,200.00"
MAT10003,POLYDIOXANONE 1-27,PIEZA,273.34
MAT10005,HIDROFIBRA AQUACEL EXTRA 10CM X 10 CM,PAQ C/10,"3,266.85"
MAT10006,VENDA  COBAN P/PIEL 10CM,PIEZA,153.61
MAT10008,VENDA DE GASA 10 X 5,PIEZA,65.81
MAT10009,GUANTE N/E  EXTRACHICO,PIEZA,4.91
MAT1001,SONDA FOLEY LATEX 14FR 30V,PIEZA,82.37
MAT10010,BOLSA PARA FLUIDOS BEMIS 1000 CC,PIEZA,164
MAT10011,PAÑAL ADULTO CUBRE CAMA,PIEZA,21.32
MAT10018,CATETER VENOSO CENTRAL ADULTO 4FRX13 2V ARROW REF CS-14402,PIEZA,"1,369.40"
MAT1002,SONDA FOLEY NELATON 8FR 2VIAS 3CC,PIEZA,129.08
MAT10021,JERINGA GASOM 3ML(HEP) 23G C/100,PIEZA,111.25
MAT1003,SONDA FOLEY#18FR 100%SILICON,PIEZA,267.07
MAT10038,SURGICEL 5.1 x 7.6 CM REF 1953,PIEZA,933.75
MAT1004,SONDA GASTRO TIPO LEVIN 18FR,PIEZA,25.38
MAT1005,SONDA GASTRO TIPO LEVIN CAL 12,PIEZA,32.75
MAT1006,SONDA LEVIN 709 12FR,PIEZA,35.12
MAT1007,SONDA LEVIN 710 16 FR,PIEZA,57.64
MAT1008,SONDA LEVIN 711 18FR,PIEZA,35.12
MAT1009,SONDA LEVIN 712 14 FR,PIEZA,35.12
MAT1010,SONDA NELATON LAT.ROJO EST.DES.40CM FR14,PIEZA,93.08
MAT1011,SONDA NELATON LAT.ROJO EST.DES.40CM FR16,PIEZA,93.08
MAT1012,SONDA NELATON LAT.ROJO EST.DES.40CM FR18,PIEZA,93.08
MAT1013,SONDA P/ SUCC 12 FR C/C,PIEZA,43.22
MAT1014,SONDA P/SUCC 10FR C/C,PIEZA,43.22
MAT1015,SONDA P/SUCC 14 FR C/C,PIEZA,43.22
MAT1016,SONDA P/SUCC 18FR C/C,PIEZA,43.22
MAT1017,SONDA P/SUCC 8 FR C/C,PIEZA,43.22
MAT1018,SONDA PARA ASPIRAR SECRECIONES CAL 14FR,PIEZA,40.15
MAT1019,SONDA PARA ASPIRAR SECRECIONES CAL 18 FR,PIEZA,40.83
MAT102,BENJUI AL 20% 1000ML,PIEZA,260.76
MAT1020,SONDA PARA ASPIRAR SECRECIONES CAL.10FR,PIEZA,43.22
MAT1021,SONDA PARA GASTROTOMIA  PEG-24-BRT-S,PIEZA,"2,457.00"
MAT1022,SONDA SANGESTAKEN DE BLACKMORE 18 FR,PIEZA,"3,511.29"
MAT1023,SONDA TORAXICA 19FR TROKAR,PIEZA,200.3
MAT1024,SONDA TORAXICA 36FR TROKAR,PIEZA,200.3
MAT1025,SOPORTE P/RECOLECTOR C/12,PIEZA,"5,600.09"
MAT1026,SOPORTE PARA PIPETAS 6 LUGARES CRM,PIEZA,606.06
MAT1029,STERIMAR BEBE NASAL SPRAY (AGUA DE MAR),PIEZA,182.46
MAT103,BEST LISAS AGUJA TREFINA P/BIOPSIA DE MEDULA OSEA LOTE 0092-10,PIEZA,900.9
MAT1030,STERIMAR CU SPRY,PIEZA,288
MAT1031,STERIMAR HYPERTONIC 100ML(AGUA DE MAR),PIEZA,303.55
MAT1032,STERIMAR SPRY SOL 100ML (AGUA DE MAR),PIEZA,266.32
MAT1033,STERIMAR SPRY SOL 50ML (AGUA DE MAR),PIEZA,250.35
MAT1037,"?""STOCKINET 10 CM """"4""""""",Metro,133.29
MAT1038,"STOCKINET 20CM ""8""",Metro,159.58
MAT1039,"STOCKINET 5CM ""2""",Metro,52.88
MAT104,BEST LISAS GUJA TREFINA P/BIOPSIA DE MEDULA OSEA S/NECESIDAD DE LUXACI,PIEZA,900.9
MAT1040,STOCKINETE 7.5,Metro,113.02
MAT1041,STROMATOLYZER-4 DL,PIEZA,"8,857.64"
MAT1042,STROMATOLYZER-4 DS,PIEZA,"25,369.16"
MAT1043,HBA1C CONTROL NORMAL,PIEZA,"1,074.53"
MAT1044,SUERO DE COOMBS LAFON,PIEZA,591.32
MAT1045,SULFOLYSER REAGENT,PIEZA,"11,289.76"
MAT1046,SURGIKRIT 500ML,PIEZA,95.76
MAT1047,SUSPENSORIO CHICO 310-S,PIEZA,246.82
MAT1048,SUSPENSORIO EX GDE 310-XG,PIEZA,246.82
MAT1049,SUSPENSORIO GRANDE 310-G,PIEZA,246.82
MAT1050,SUSPENSORIO MEDIANO 310-M,PIEZA,246.82
MAT1057,TAPON IN P/SITIO DE INYECCION,PIEZA,41.27
MAT1062,TEGADERM SOJADA 5X5.7 REF 1610 INF,PIEZA,119.72
MAT1063,TEGADERM+ PAD 9x20 REF 3590,PIEZA,228.89
MAT1064,TEGADERM+PAD 9x15cms 3589,PIEZA,210.81
MAT1065,TEGADERM-FILM 3M REF 1624W 6CM X 7CM,PIEZA,49.13
MAT1066,TELA ADHESIVA  LEUKOPLAST 1 PULG,PIEZA,104.88
MAT1067,TELA MICROPOROSA 1 PULG,PIEZA,59.24
MAT1069,TENSOPLAST 10CM,PIEZA,280.16
MAT1070,TERMOMETRO CLINICO ORAL SENSIMEDICAL,PIEZA,131.14
MAT1072,THERMASPLINT MED REF 1529010,PIEZA,396.68
MAT1073,TIRA INDICADOR QUIMICO DUAL (caja c/250) DMS-250-L,PIEZA,723.24
MAT1074,INTEGRADOR STEAMPLUS PARA VAPOR C/100 SSI-100,PIEZA,"1,347.26"
MAT1075,TIRAS REACTIVAS PARA GLUCOSA  (50),PIEZA,664.2
MAT1077,TIRILLAS DE ORINA COMBUR 10 TEST  UX ROCHE,PIEZA,961.04
MAT1078,TLANSCLONE ANTI A 10ML BIORAD,PIEZA,159.9
MAT1079,TLANSCLONE ANTI B 10ML BIORAD,PIEZA,159.9
MAT1080,TLANSCLONE ANTI D 10ML BIORAD,PIEZA,319.8
MAT1085,TOALLITAS HUMEDAS C/80 PZAS JALOMA,PIEZA,93.6
MAT1091,TORNIQUETE DE LATEX 1 METRO HOLY,PIEZA,72.07
MAT1092,TORNIQUETE MUESTRA DE SANGRE,PIEZA,125.19
MAT1093,TORNIQUETE STRECH C/25PZS.,PIEZA,336.2
MAT1094,TORUNDAS BOLSA GDE,PIEZA,210.67
MAT1095,TORUNDERO,PIEZA,290.02
MAT1096,TP C/200 PBAS MCA ID,PIEZA,925.47
MAT1097,TP TROMBOPLASTINA LIQ ACT 200 PBS I.D,PIEZA,"2,016.49"
MAT1098,TPT TROMBOPLASTINA PARCIAL T 200PBS,PIEZA,"2,270.24"
MAT110,BILIRRUBINA DIRECTA,PIEZA,546.12
MAT1100,TRANCIONE ANTI A 10ML BIORAD,PIEZA,160.24
MAT1101,TRANCIONE ANTI B 10ML BIORAD,PIEZA,160.24
MAT1102,TRANCIONE ANTI D 10ML BIORAD,PIEZA,260.4
MAT1103,TRANSCLONE ANTI A 10ML BIORAD,PIEZA,312
MAT1104,TRANSCLONE ANTI AB BIORAD,PIEZA,221.4
MAT1105,TRANSCLONE ANTI B 10ML BIORAD,PIEZA,261.09
MAT1106,TRANSCLONE ANTI D 10ML BIORAD,PIEZA,527.67
MAT1107,TRANSPORE 1 PULG,PIEZA,98.25
MAT1108,TRANSPORE 1/2,PIEZA,49.36
MAT1109,TRANSPORE 2 PULG,PIEZA,152.76
MAT111,BILIRRUBINA TOTAL,PIEZA,"1,175.88"
MAT1110,TRANSPORE 3,PIEZA,280.3
MAT11119,"TUBO ""T"" CATELL 12FR ADEX",PIEZA,213.72
MAT1112,TRIGLICERIDOS (MATERIALES),PIEZA,"1,649.47"
MAT1113,TRIGLICERIDOS INTEGRA,PIEZA,"1,923.72"
MAT1115,TROCAR DE 5MM C/PUNZON,PIEZA,"1,719.90"
MAT1116,TTP C/200 PBAS MCA ID,PIEZA,925.47
MAT1117,"TUBO ""T"" CATELL 14 FR ADEX",PIEZA,213.72
MAT1118,"TUBO ""T"" CATELL 16 FR ADEX",PIEZA,213.72
MAT1119,"TUBO ""T"" CATELL 20 FR ADEX",PIEZA,197.42
MAT1120,TUBO AMARILLO PLASTICO C/100 MCA BD,PIEZA,537.42
MAT1121,TUBO AZUL 2.7M.L. VIDRIO C/100 MONOJET,PIEZA,462.37
MAT1122,TUBO CELESTE C/100 MCA KENDALL,PIEZA,511.91
MAT1123,TUBO CORRUGADO 60 PULG,PIEZA,111.28
MAT1124,TUBO DE ENSAYE S LABIO C/250 BOROCILI,PIEZA,573.3
MAT1125,TUBO DE EXTENCION K 50,PIEZA,191.88
MAT1126,TUBO DE CONEXION DE SUCCION 3.01 MTS CONMED REF0036290,PIEZA,160.64
MAT1127,TUBO ENDOTRAQUEAL 2.5,PIEZA,112.57
MAT1128,TUBO ENDOTRAQUEAL 3.0,PIEZA,81
MAT1129,TUBO ENDOTRAQUEAL 3.0 C/G,PIEZA,132.65
MAT1130,TUBO ENDOTRAQUEAL 3.5,PIEZA,90.61
MAT1131,TUBO ENDOTRAQUEAL 4.0 C/G,PIEZA,150.11
MAT1132,TUBO ENDOTRAQUEAL 4.0 S/G AMSINO,PIEZA,93.69
MAT1133,TUBO ENDOTRAQUEAL 4.5 C/G,PIEZA,150.11
MAT1134,TUBO ENDOTRAQUEAL 4.5 S/G AMSINO,PIEZA,214.13
MAT1135,TUBO ENDOTRAQUEAL 5 C/G,PIEZA,127.87
MAT1136,TUBO ENDOTRAQUEAL 5.5 C/G,PIEZA,150.11
MAT1137,TUBO ENDOTRAQUEAL 6.0 C/GLOBO AMSINO,PIEZA,102.96
MAT1138,TUBO ENDOTRAQUEAL 6.0 C/GLOBO SUNMED,PIEZA,129.4
MAT1139,TUBO ENDOTRAQUEAL 6.5 C/GLOBO,PIEZA,150.11
MAT1140,TUBO ENDOTRAQUEAL 7.0 C/G MALLINCKROT,PIEZA,200.08
MAT1141,TUBO ENDOTRAQUEAL 7.5 C/GLOBO MALLINCKROT,PIEZA,116.98
MAT1142,TUBO ENDOTRAQUEAL 8.0 C/GLOBO MALLINCKROT,PIEZA,170.78
MAT1143,TUBO ENDOTRAQUEAL 7.5 C/G MALLINCKROT,PIEZA,140
MAT1144,TUBO ENDOTRAQUEAL 8.5 C/GLOBO SUNMED,PIEZA,127.87
MAT1145,TUBO ENDOTRAQUEAL PREFORMADO 4.0 C/G MALLINCRODT,PIEZA,250.38
MAT1146,TUBO ENDOTRAQUEAL PREFORMADO 4.5 C/G MALLINCRODT,PIEZA,250.38
MAT1147,TUBO ENDOTRAQUEAL PREFORMADO 5.0 C/G MALLINCRODT,PIEZA,250.38
MAT1148,TUBO ENDOTRAQUEAL PREFORMADO 5.5 C/G MALLINCRODT,PIEZA,250.38
MAT1149,TUBO HECES 101X15.5MM SARSTEDT,PIEZA,23.51
MAT1150,TUBO LATEX P/ASPIRACION 2055 HOLLY,PIEZA,155.79
MAT1151,TUBO LILA 4ML C/100BD,PIEZA,283.76
MAT1152,TUBO LILA PLASTICO C/100 MCA BD,PIEZA,10.81
MAT1153,TUBO MONOVETTE ORINA 10ML SARSTEDT,PIEZA,20.7
MAT1154,TUBO ORO 5ML PLASTICO C/100 VACUTAIN,PIEZA,537.42
MAT1155,TUBO ORO GEL PP C/50 VACUETTE,PIEZA,205.31
MAT1157,TUBO PENROSE 1 ESTERIL,PIEZA,90.26
MAT1158,TUBO PENROSE 1/4,PIEZA,131.1
MAT1159,TUBO PENROSE 3/4 ARGYLE,PIEZA,90.26
MAT1160,TUBO PENROSE ESTERIL 1/2,PIEZA,90.26
MAT1161,TUBO REC DE SANGRE LILA 4ML BD PP (VACUTAINER),PIEZA,233.69
MAT1162,TUBO REC DE SANGRE LILA VIDRIO,PIEZA,325.49
MAT1163,TUBO REC DE SANGRE ORO/AMARILLO 5ML BD (VACUTAINER),PIEZA,537.42
MAT1164,TUBO REC SANGRE ROJO 7ML C/100 BD,PIEZA,300.46
MAT1165,TUBO ROJO 6ML PLAST. C/100 VACUTAINE,PIEZA,283.76
MAT1166,TUBO ROJO 7ML VIDRIO C/100 VACUTAIN,PIEZA,332.17
MAT1168,TUBO ROJO PLASTICO C/100 MCA BD,PIEZA,337.84
MAT117,BOLSA    1500CC,PIEZA,216.84
MAT1170,TUBO TAPON LILA (EDTA K3) VACUETTE,PIEZA,11.12
MAT1171,TUBO VIDRIO C/100 MCA KENDALL,PIEZA,292.11
MAT1172,TUBOS ROJOS  VACUETTE,PIEZA,11.12
MAT1173,TUBOS ROJOS C/GEL VACUETTE,PIEZA,12.56
MAT1176,UMBILIPINZA,PIEZA,98.25
MAT1178,UNIFORME QUIRURGICO,PIEZA,149.25
MAT118,BOLSA  AZUL PARA RECOLECCION C/250,PIEZA,509.11
MAT1180,UREA COBAS INTEGRA,PIEZA,"3,950.76"
MAT1182,UREOTEK 2LTS BOLSA ORINA,PIEZA,203.95
MAT1184,VASELINA NOSMEN TARRO 60GR,PIEZA,80.57
MAT1187,VASO CRISTAL PARTY 10 C2,PIEZA,98.57
MAT1188,VASO ESTERIL TAPA ROSCA,PIEZA,20.82
MAT1189,VASO NEBULIZADOR,PIEZA,165.25
MAT119,BOLSA ALTA DENSIDAD DE 24 X 24,PIEZA,343.86
MAT1190,VASO NO ESTERIL TAPA ROSCA,PIEZA,20.81
MAT1191,VASO RECOLECTOR ESTERIL TAPA ROSCA,PIEZA,26.2
MAT1192,VASO RECOLECTOR N/ES TAPA ROSCA 100M,PIEZA,22.93
MAT1193,VDRL  USR C/100 PBAS LICON,PIEZA,373.48
MAT1198,VENDA DE MALLA TUBULAR #1,Metro,15.8
MAT1199,VENDA DE MALLA TUBULAR #2,Metro,15.53
MAT1200,VENDA DE MALLA TUBULAR #3,Metro,18.58
MAT1201,VENDA DE MALLA TUBULAR #4,Metro,32.51
MAT1202,VENDA DE MALLA TUBULAR #5,Metro,41.53
MAT1203,VENDA DE MALLA TUBULAR #6,Metro,47.38
MAT1205,VENDA ELASTICA  7 CM LEROY,PIEZA,31.96
MAT1206,VENDA ELASTICA 10CM LEROY,PIEZA,73.43
MAT12061,VENDA MALLA ELASTICA #6 20MTS LEROY,Metro,19.8
MAT12062,VENDA MALLA #5 20 MTR LEROY,Metro,14.14
MAT12063,VENDA MALLA ELASTICA #4 20MTS LEROY,Metro,12.11
MAT12064,VENDA MALLA ELASTICA#3 LEROY,Metro,11.57
MAT1207,VENDA ELASTICA 15CM LEROY,PIEZA,75.33
MAT1208,VENDA ELASTICA LEROY 30 CM,PIEZA,123.58
MAT1209,VENDA ELASTOMEDIC 10CMS LEROY,PIEZA,192.64
MAT121,BOLSA AUTOSELLABLE 19 X 33 CM C/200,PIEZA,798.53
MAT1210,VENDA ELASTOMEDIC 15CM LEROY,PIEZA,75.33
MAT1211,VENDA ELASTOMEDIC 5CM LEROY,PIEZA,109.01
MAT1212,VENDA ELASTOMEDIC 7 CM LEROY,PIEZA,157.84
MAT1213,VENDA ENYESADA  GYPSONA 10 CMS,PIEZA,119.38
MAT1214,VENDA ENYESADA 15.2x2.74mts GYPSONA 15,PIEZA,119.15
MAT1215,VENDA ENYESADA 5.1CMx2.7MTS C/12 GYPSONA,PIEZA,75.87
MAT1216,VENDA ENYESADA 7.5x2.74mts GYPSONA,PIEZA,75.71
MAT1219,VENDA TENSOPLAST 10CM X 4.5,PIEZA,408.72
MAT1220,VENDA TENSOPLAST 5CM X 4.5,PIEZA,218.4
MAT1221,VENDA TENSOPLAST 7.5CM X4.5,PIEZA,297.18
MAT1222,"VENDAJE DAOCAST 2"" 5 CM (FIBRA DE VIDRIO)",PIEZA,171.8
MAT1223,"VENDAJE DAOCAST 3"" 7CM (FIBRA DE VIDRIO)",PIEZA,214.19
MAT1224,"VENDAJE DAOCAST 4"" 10CM (FIBRA DE VIDRIO)",PIEZA,188.76
MAT1225,"SCOTCHCAST  5"" 12.CM (FIBRA DE VIDRIO)",PIEZA,215.86
MAT123,BOLSA DE COLOSTOMIA COMPLETA C/4,PIEZA,573.3
MAT1230,VICRYL  0  J318,PIEZA,152.66
MAT1231,VICRYL 0 J324H,PIEZA,146.95
MAT1232,VICRYL 1 J341H,PIEZA,215.07
MAT1233,VICRYL 2-0 J317H,PIEZA,112.6
MAT1234,VICRYL 2-0 J323,PIEZA,129.65
MAT1235,VICRYL 3-0 J316,PIEZA,225.2
MAT1236,VICRYL 3-0 JP683G,PIEZA,198.17
MAT1237,VICRYL 4/0 VCP 315,PIEZA,187.76
MAT1238,VICRYL 4-0 JP 496G,PIEZA,194.58
MAT1239,VICRYL 5/0 JP 500 G,PIEZA,194.58
MAT124,BOLSA DE ORINA UREOPLAST,PIEZA,96.69
MAT1240,VICRYL 5-0 J303,PIEZA,231.85
MAT1241,VICRYL 6-0 JP492G,PIEZA,226.88
MAT1242,VICRYL PLUS 1VCP341H,PIEZA,219.17
MAT1243,VICRYL PLUS 2-0 VCP323,PIEZA,192.7
MAT1246,YANKAUER PARA SUCCION,PIEZA,113.62
MAT1249,ZAPATO VOLADO CHICO,PIEZA,863.3
MAT125,BOLSA ENEBAG P/ ENEMA,PIEZA,186.99
MAT1250,ZAPATO VOLADO GDE,PIEZA,560.09
MAT1251,ZAPATO VOLADO MED,PIEZA,863.3
MAT1252,ZAPATO VOLADO XG,PIEZA,863.3
MAT1254,ACEITE DE ALMENDRAS 60ML,PIEZA,73.01
MAT1255,ACEITE DE OLIVO 60ML,PIEZA,42.31
MAT1256,ACEITE DE RICINO 50ML,PIEZA,61.78
MAT1257,CALIDERM AVENA FORTE CREMA 200ML,PIEZA,340.67
MAT1258,CALIDERM AVENA LIQUIDA 200ML,PIEZA,338.38
MAT1261,FISIOGEL AI CREMA 30MG,PIEZA,360.28
MAT1262,INDOXYL GEL 30GM,PIEZA,545.78
MAT1263,LACTICARE CREMA LIQUIDA 120ML,PIEZA,241.1
MAT1264,LUBRI-6 JALEA LUBRICANTE,PIEZA,163.7
MAT1265,SPECTRABAN 55 CREMA 125G,PIEZA,204.83
MAT1267,SPECTRABAN DAILY FPS 60G,PIEZA,209.48
MAT1269,VICK BABY BALM 50GR,PIEZA,212.68
MAT127,BOLSA P UROCULTIVO INF NIÑO,PIEZA,14.6
MAT1270,VIELAIT GEL,PIEZA,279.26
MAT1271,VIOLETA GENCIANA LASA SOL 55ML,PIEZA,58.48
MAT1272,CARBON VEGETAL ACTIVADO TAB 250 MG C/60,PIEZA,325.2
MAT1274,ALCOHOL DESNAT.1000ML PROTEC,PIEZA,170.78
MAT1277,STERI STRIP 12 X 100 R1547,PIEZA,103.63
MAT1278,STERI STRIP 6MM X 100MM R1546,PIEZA,14
MAT12782,STERI STRIP C/50 R1547,PIEZA,107.01
MAT1279,STERI-STRIP 3M R1541,PIEZA,95.61
MAT128,BOLSA P/ANEST  DE 2 L AZUL,PIEZA,133.54
MAT1282,TEGADERM APOSITO 10x12cm 1626,PIEZA,92.91
MAT1283,TEGADERM I.V 7X8.5 REF 1633,PIEZA,88.69
MAT1287,?BOTA WALKER CORTA MEDIANA,PIEZA,"1,492.40"
MAT1288,BOTA WALKER INF,PIEZA,"1,736.76"
MAT129,BOLSA P/ANEST DE 0.5 L AZUL,PIEZA,133.54
MAT1290,CATETER FOGARTY PARA EMBOLECTOMIA 3FR X 80 CM,PIEZA,"1,361.20"
MAT1291,CATETER FOGARTY PARA EMBOLECTOMIA 4FR X 80CM,PIEZA,"1,361.20"
MAT1292,CATETER FOGARTY PARA EMBOLECTOMIA 5FR X 80CM,PIEZA,"1,361.20"
MAT1293,CATETER FOGARTY PARA EMBOLECTOMIA 6FR X 80CM,PIEZA,"1,361.20"
MAT1295,COLLAR CERVICAL BLANDO CHICO COC-CH,PIEZA,158.81
MAT1296,COLLAR CERVICAL BLANDO EXTRA GRANDE COC-XG,PIEZA,158.81
MAT1297,COLLAR CERVICAL BLANDO GRANDE COC-GD,PIEZA,174.8
MAT12971,COLLAR CERVICAL BLANDO PEDIATRICO,PIEZA,172.88
MAT1298,COLLAR CERVICAL BLANDO INFANTIL -IN,PIEZA,172.88
MAT1299,COLLAR CERVICAL BLANDO MEDIANO COC-MD,PIEZA,174.8
MAT130,BOLSA P/HIPERVENTILACION 1/2 LITRO C/TUB HUDSON 5401,PIEZA,247.79
MAT1300,EJERCITADOR PULMONAR DE 3 BOLITAS (espirometro),PIEZA,424.32
MAT1301,ELECTRODO,PIEZA,17.55
MAT1302,FAJA SACROLUMBAR ENTALLADA -MG FA6-MG,PIEZA,414.8
MAT1303,FAJA SACROLUMBAR ENTALLADA-CM FA6-CM,PIEZA,414.8
MAT1304,FERULA PARA MUÑECA Y ANTEBRAZO UNIVERSAL FEM3,PIEZA,299.2
MAT1305,INMOVILIZADOR DE HOMBRO UNIVERSAL INHU,PIEZA,210.32
MAT1306,PROLENE  4-0    9557T,PIEZA,287.2
MAT131,BOLSA PARA BASURA 24X24 NEGRA C/1000,PIEZA,362.22
MAT1311,PAÑAL DIAPRO PARA ADULTO GDE C/8,PIEZA,73.23
MAT1313,RODILLERA POS-OPERATORIA UNIVERSAL,PIEZA,"2,723.22"
MAT1319,AGUJA INTRAOSEA 16 X 5 CM,PIEZA,581.49
MAT132,BOLSA PARA ESTERILIZAR DE PAPEL GRADO MEDICO,PIEZA,782.96
MAT1320,AGUJA SPINAL  QUINCKE 22 GA 3.5 IN 0.70 MM X 90 MM  REF 405181,PIEZA,207.46
